year,month,day,hour,minute,lat,lon,intensity,size,distance,Storm_NosyBe_1h,Storm_NosyBe_3h
2017,3,11,17,30,-13.9421,49.0829,177,9081,22.83,0,0
2017,3,11,17,45,-13.8774,48.9527,183,8793,20.12,0,0
2017,3,11,18,0,-13.8451,48.8878,170,8388,18.79,0,0
2017,3,11,18,15,-13.7804,48.7584,148,8145,16.16,0,0
2017,3,11,18,30,-13.7177,48.6835,128,7407,13.93,0,0
2017,3,11,18,45,-13.6838,48.5665,105,6174,12.37,0,0
2017,3,11,19,30,-14.9782,49.2641,109,3798,54.45,0,0
2017,3,11,21,45,-13.2869,49.3288,216,198,20.1,0,0
2017,3,11,22,0,-13.2851,49.2745,189,207,19.1,0,0
2017,3,11,22,15,-13.2834,49.2203,162,171,18.11,0,0
2017,3,11,22,30,-13.5236,49.1983,171,306,17.09,0,0
2017,3,11,22,45,-13.5236,49.1983,208,360,17.09,0,0
2017,3,11,23,0,-13.5218,49.1444,213,486,16.16,0,0
2017,3,11,23,15,-13.5202,49.0907,196,450,15.23,0,0
2017,3,11,23,30,-13.5183,49.0365,154,711,14.32,0,0
2017,3,11,23,45,-13.5166,48.9829,134,918,13.42,0,0
2017,3,12,0,0,-13.5166,48.9829,137,189,13.42,0,0
2017,3,12,11,15,-12.5664,49.3493,182,1287,36.07,0,0
2017,3,12,11,30,-13.4732,49.5026,159,1620,22.36,0,0
2017,3,12,11,45,-13.8791,49.0062,171,810,20.59,0,0
2017,3,12,12,0,-13.8486,48.9954,279,504,19.72,0,0
2017,3,12,12,15,-13.8486,48.9954,356,936,19.72,0,0
2017,3,12,12,30,-13.7067,49.2645,325,1467,20,0,0
2017,3,12,12,45,-13.3513,49.4592,340,3258,22,0,0
2017,3,12,13,0,-13.4374,49.3285,332,4005,19.24,0,0
2017,3,12,13,15,-13.4374,49.3285,311,3132,19.24,0,0
2017,3,12,13,30,-13.6673,48.9833,287,4563,15.56,0,0
2017,3,12,13,45,-14.3903,48.9296,264,4446,35.36,0,0
2017,3,12,14,0,-14.0859,48.8694,258,5751,25.71,0,0
2017,3,12,14,15,-14.0841,48.8156,329,6291,25.5,0,0
2017,3,12,14,30,-14.1417,48.7311,342,5931,27.17,0,0
2017,3,12,14,45,-14.1722,48.7422,291,5850,28.16,0,0
2017,3,12,15,0,-14.1399,48.6775,250,5517,27.07,0,0
2017,3,12,15,15,-14.1057,48.5597,228,18198,26,0,0
2017,3,12,15,30,-14.0446,48.5375,203,17811,24,0,0
2017,3,12,15,45,-13.9818,48.4626,204,16452,22.02,0,0
2017,3,12,16,0,-13.9207,48.4407,209,16371,20.02,0,0
2017,3,12,16,15,-13.9189,48.3875,201,1044,20.1,0,0
2017,3,12,16,30,-13.8868,48.3242,195,16182,19.24,0,0
2017,3,12,16,45,-13.8868,48.3242,188,1755,19.24,0,0
2017,3,12,17,0,-13.8545,48.2607,170,1854,18.44,0,0
2017,3,12,17,15,-13.8528,48.2081,134,1953,18.68,0,0
2017,3,12,17,30,-13.8206,48.1448,100,12195,18.03,0,0
2017,3,12,17,45,-13.509,49.6779,174,1782,25.5,0,0
2017,3,12,18,0,-13.509,49.6779,163,1521,25.5,0,0
2017,3,12,18,15,-13.6006,49.7116,127,1071,26.25,0,0
2017,3,12,18,30,-13.7465,48.6412,322,3996,14.56,0,0
2017,3,12,18,45,-13.7143,48.5771,291,4212,13.34,0,0
2017,3,12,19,0,-13.6821,48.5133,275,4905,12.17,0,0
2017,3,12,19,15,-13.6499,48.4496,242,2241,11.05,0,0
2017,3,12,19,30,-13.5873,48.3757,168,2196,9,0,0
2017,3,12,19,45,-13.5551,48.3122,143,2880,8.06,0,0
2017,3,12,20,0,-13.5231,48.2493,120,3042,7.28,0,0
2017,3,12,20,15,-13.4822,49.7773,193,2700,27.29,0,0
2017,3,12,20,30,-13.4822,49.7773,323,8694,27.29,0,0
2017,3,12,20,45,-13.2444,48.9405,121,1656,13.34,0,0
2017,3,12,21,0,-13.2107,48.8233,129,9522,11.7,0,0
2017,3,12,21,15,-14.1581,49.2163,330,9450,29.55,0,0
2017,3,12,21,30,-14.1563,49.1622,302,9315,29.15,0,0
2017,3,12,21,45,-14.185,49.1189,270,8964,29.73,0,1
2017,3,12,22,0,-12.8548,48.9667,198,9027,22.63,0,1
2017,3,12,22,15,-12.8834,48.9234,265,2088,21.21,0,1
2017,3,12,22,30,-12.9137,48.9335,273,2547,20.52,0,1
2017,3,12,22,45,-12.9121,48.8801,220,3384,19.8,0,1
2017,3,12,23,0,-12.9121,48.8801,179,4410,19.8,0,1
2017,3,12,23,15,-12.9407,48.8366,133,5499,18.38,0,0
2017,3,12,23,30,-13.9155,48.2822,239,6381,20.4,0,0
2017,3,12,23,45,-13.9442,48.2401,215,7065,21.59,1,0
2017,3,13,0,0,-13.9138,48.2296,193,7542,20.62,1,0
2017,3,13,0,15,-13.3932,47.9466,273,7911,7.62,1,0
2017,3,13,0,30,-13.1939,48.2931,454,891,4.12,1,0
2017,3,13,0,45,-13.1939,48.2931,447,1359,4.12,1,0
2017,3,13,1,0,-13.2227,48.2511,370,549,3,1,0
2017,3,13,1,15,-13.2227,48.2511,319,7857,3,0,0
2017,3,13,1,30,-13.221,48.1987,276,7290,3.16,0,0
2017,3,13,1,45,-13.2514,48.2089,249,6507,2.24,0,0
2017,3,13,2,0,-12.8368,48.3831,182,1539,16.76,0,0
2017,3,13,2,15,-13.2497,48.1562,129,216,2.83,0,0
2017,3,13,3,30,-14.8564,47.5375,386,6012,57.7,0,0
2017,3,13,4,45,-13.6837,47.6345,196,819,19.85,0,0
2017,3,13,5,0,-13.6837,47.6345,215,4176,19.85,0,0
2017,3,13,5,15,-13.6819,47.5826,221,3501,20.62,0,0
2017,3,13,5,30,-13.6819,47.5826,201,126,20.62,0,0
2017,3,13,5,45,-13.6819,47.5826,162,3573,20.62,0,0
2017,3,13,11,15,-12.6877,49.3903,284,1629,33.3,0,0
2017,3,13,11,30,-12.6573,49.3799,420,1818,33.97,0,0
2017,3,13,11,45,-14.291,48.6803,195,4635,32.02,0,0
2017,3,13,12,0,-12.6573,49.3799,423,1008,33.97,0,0
2017,3,13,12,15,-12.6573,49.3799,426,1053,33.97,0,0
2017,3,13,12,30,-14.1938,48.4866,154,6219,29.07,0,0
2017,3,13,12,45,-13.0573,49.6795,225,7074,29.73,0,0
2017,3,13,13,0,-13.2364,49.6341,326,7353,26.31,0,0
2017,3,13,13,15,-13.2347,49.5798,424,936,25.32,0,0
2017,3,13,13,30,-13.2634,49.5358,490,1494,24.19,0,0
2017,3,13,13,45,-13.2634,49.5358,486,1998,24.19,0,0
2017,3,13,14,0,-13.3208,49.4483,435,2574,22.02,0,0
2017,3,13,14,15,-13.2599,49.4268,376,2988,22.2,0,0
2017,3,13,14,30,-13.9367,48.9209,352,14229,21.54,0,0
2017,3,13,14,45,-13.4052,49.2631,331,3105,18.11,0,0
2017,3,13,15,0,-13.3748,49.2527,343,19719,18.03,0,0
2017,3,13,15,15,-13.4052,49.2631,343,3519,18.11,0,0
2017,3,13,15,30,-13.1381,49.3836,336,20673,23.09,0,0
2017,3,13,15,45,-14.2093,49.8314,216,2970,36.24,0,0
2017,3,13,16,0,-13.9906,48.7287,287,16470,22.36,0,0
2017,3,13,16,15,-14.1499,49.8637,138,2043,35.38,0,0
2017,3,13,16,30,-13.9872,49.5294,129,1674,28.32,0,0
2017,3,13,16,45,-14.0482,48.6441,210,12834,24.08,0,0
2017,3,13,17,0,-14.0158,48.5796,179,12510,23.02,0,0
2017,3,13,17,15,-13.4304,49.1118,93,405,15.3,0,0
2017,3,13,17,30,-13.8937,48.5357,157,549,19.03,0,0
2017,3,13,17,45,-13.8039,48.5562,125,12249,16.12,0,0
2017,3,13,18,0,-13.8039,48.5562,110,12429,16.12,0,0
2017,3,13,18,15,-12.8564,49.0202,270,12447,23.35,0,0
2017,3,13,18,30,-12.7973,49.0532,236,11907,25.46,0,0
2017,3,13,18,45,-12.767,49.0431,258,21789,26.17,0,0
2017,3,13,19,0,-12.7064,49.0229,251,1692,27.66,0,0
2017,3,13,19,15,-12.6761,49.0128,173,2169,28.43,0,0
2017,3,13,19,45,-13.2039,48.6101,198,3258,8.06,0,0
2017,3,13,20,0,-13.1735,48.5995,188,3699,8.6,0,0
2017,3,13,20,15,-13.1432,48.5893,160,3879,9.22,0,0
2017,3,13,20,30,-14.0524,47.8645,225,3942,28.18,0,0
2017,3,13,20,45,-13.9914,47.8432,253,36765,26.42,0,0
2017,3,13,21,0,-13.3678,48.0927,241,37764,4.47,0,0
2017,3,13,21,15,-13.3375,48.0825,203,3591,4.12,0,0
2017,3,13,21,30,-13.3088,48.1246,192,3240,3,0,0
2017,3,13,21,45,-13.7174,47.7484,159,3051,19.1,0,0
2017,3,13,22,0,-13.6279,47.7689,112,2799,16.28,0,0
2017,3,13,22,15,-14.4728,47.8082,102,2646,42.54,0,0
2017,3,14,5,0,-13.2892,47.503,256,30303,15,0,0
2017,3,14,10,0,-12.755,49.6285,339,234,35.23,0,0
2017,3,14,10,15,-12.7533,49.5737,305,243,34.41,0,0
2017,3,14,10,30,-12.7517,49.5194,255,279,33.6,0,0
2017,3,14,10,45,-12.7196,49.4545,248,297,33.42,0,0
2017,3,14,11,0,-12.7164,49.3465,217,333,31.89,0,0
2017,3,14,11,15,-12.6844,49.2819,199,306,31.83,0,0
2017,3,14,11,30,-12.6221,49.2075,137,144,32.56,0,0
2017,3,14,11,45,-13.6043,49.8219,126,144,28.16,0,0
2017,3,14,12,0,-13.5792,49.0578,141,693,15.26,0,0
2017,3,14,12,15,-13.5524,49.1554,132,171,16.55,0,0
2017,3,14,12,30,-13.5524,49.1554,112,1485,16.55,0,0
2017,3,14,12,45,-13.66,49.6794,359,1953,26,0,0
2017,3,14,13,0,-13.5953,49.547,372,2025,23.41,0,0
2017,3,14,13,15,-13.5629,49.4812,339,1863,22.14,0,0
2017,3,14,13,30,-13.5594,49.3721,303,1656,20.25,0,0
2017,3,14,13,45,-13.5559,49.2636,254,468,18.38,0,0
2017,3,14,14,0,-13.5524,49.1554,208,1305,16.55,0,0
2017,3,14,14,15,-13.5506,49.1015,179,531,15.65,0,0
2017,3,14,14,30,-13.5183,49.0365,137,1953,14.32,0,0
2017,3,14,14,45,-14.386,49.6819,290,2475,38.95,0,0
2017,3,14,15,0,-14.6242,49.557,283,2700,44.6,0,0
2017,3,14,15,15,-14.5916,49.4901,250,2934,43.32,0,0
2017,3,14,15,30,-14.5475,49.9642,228,2988,45.28,0,0
2017,3,14,15,45,-14.5783,49.9764,237,2790,46.14,0,0
2017,3,14,16,0,-14.4513,49.8164,197,2340,41.68,0,0
2017,3,14,16,15,-14.4186,49.7488,168,1467,40.31,0,0
2017,3,14,16,30,-14.3245,49.6579,135,711,37.22,0,0
2017,3,14,16,45,-14.2324,49.6224,117,378,34.67,0,0
2017,3,15,6,30,-13.0792,48.4631,166,162,9.43,0,0
2017,3,15,6,45,-13.0488,48.4529,184,243,10.3,0,0
2017,3,15,7,0,-13.0488,48.4529,229,342,10.3,0,0
2017,3,15,7,15,-13.0488,48.4529,306,540,10.3,0,0
2017,3,15,7,30,-12.9882,48.4328,285,756,12.08,0,0
2017,3,15,7,45,-12.9277,48.4128,278,954,13.93,0,0
2017,3,15,8,0,-12.8368,48.3831,259,1098,16.76,0,0
2017,3,15,8,15,-12.8656,48.3407,263,1116,15.52,0,0
2017,3,15,8,30,-12.8034,48.2684,209,990,17.26,0,0
2017,3,15,8,45,-12.7429,48.2485,247,783,19.24,0,0
2017,3,15,9,0,-12.711,48.1865,278,900,20.1,0,0
2017,3,15,9,15,-12.649,48.1149,290,927,22.02,0,0
2017,3,15,9,30,-12.6172,48.0531,258,873,23,0,0
2017,3,15,9,45,-12.5569,48.0342,199,819,25,0,0
2017,3,15,10,15,-12.522,47.8689,124,369,26.17,0,0
2017,3,15,10,45,-13.3888,49.6889,100,126,26.02,0,0
2017,3,15,11,0,-13.1566,49.0162,132,621,16.16,0,0
2017,3,15,11,15,-13.6456,49.2424,138,297,18.87,0,0
2017,3,15,11,30,-13.5828,49.166,162,873,17,0,0
2017,3,15,11,45,-13.5506,49.1015,193,927,15.65,0,0
2017,3,15,12,0,-13.5506,49.1015,189,846,15.65,0,0
2017,3,15,12,15,-13.5488,49.0474,154,216,14.76,0,0
2017,3,15,12,30,-13.4557,48.9612,132,1359,12.65,0,0
2017,3,15,12,45,-13.3948,48.9399,140,198,12.17,0,0
2017,3,15,13,0,-14.9455,49.1976,236,351,53.34,0,0
2017,3,15,13,15,-14.8823,48.2716,230,810,53.15,0,0
2017,3,15,13,30,-14.8189,48.195,246,531,51.42,0,0
2017,3,15,13,45,-14.7864,48.1311,234,1503,50.7,0,0
2017,3,15,14,0,-14.636,49.8895,150,1521,46.96,0,0
2017,3,15,14,15,-14.5763,49.9206,131,216,45.65,0,0
2017,3,15,14,30,-14.5663,47.8937,113,1269,44.94,0,0
2017,3,16,3,30,-13.1522,47.9175,203,270,7.81,0,0
2017,3,16,3,45,-13.1809,47.8758,214,477,8.06,0,0
2017,3,16,4,0,-13.1506,47.8656,187,612,8.6,0,0
2017,3,16,4,15,-13.1506,47.8656,184,603,8.6,0,0
2017,3,16,4,30,-13.1809,47.8758,155,450,8.06,0,0
2017,3,16,4,45,-13.2113,47.886,120,225,7.62,0,0
2017,3,16,10,30,-14.7994,48.5022,283,306,49.37,0,0
2017,3,16,10,45,-13.0435,49.2437,247,270,22.36,0,0
2017,3,16,11,0,-12.9524,49.2125,245,477,23.85,0,0
2017,3,16,11,15,-13.2225,49.1988,174,243,18.44,0,0
2017,3,16,11,30,-13.2817,49.1662,212,837,17.12,0,0
2017,3,16,11,45,-13.2817,49.1662,231,900,17.12,0,0
2017,3,16,12,0,-13.2513,49.1556,231,828,17.26,0,0
2017,3,16,12,15,-13.6708,49.0909,292,1935,17.03,0,0
2017,3,16,12,30,-13.6995,49.048,303,5742,16.97,0,0
2017,3,16,12,45,-13.8397,48.727,314,4365,17.72,0,0
2017,3,16,13,0,-13.8668,48.6315,301,1935,18.25,0,0
2017,3,16,13,15,-13.8362,48.6204,271,5040,17.26,0,0
2017,3,16,13,30,-13.8039,48.5562,245,4698,16.12,0,0
2017,3,16,13,45,-13.7734,48.5452,229,4050,15.13,0,0
2017,3,16,14,0,-13.77,48.4394,211,1368,15,0,0
2017,3,16,14,15,-13.7379,48.3762,195,3321,14.04,0,0
2017,3,16,14,30,-13.6465,48.3441,174,3447,11.05,0,0
2017,3,16,14,45,-13.6161,48.3336,165,3636,10.05,0,0
2017,3,16,15,0,-13.5856,48.3231,161,117,9.06,0,0
2017,3,16,15,15,-13.2647,48.631,93,234,7.28,0,0
2017,3,16,15,30,-13.2326,48.5676,117,855,6.71,0,0
2017,3,16,15,45,-13.2006,48.5041,119,1134,6.4,0,0
2017,3,16,16,0,-13.2006,48.5041,125,1647,6.4,0,0
2017,3,16,16,15,-13.1686,48.4411,180,1683,6.4,0,0
2017,3,16,16,30,-13.1686,48.4411,156,126,6.4,0,0
2017,3,16,16,45,-13.1669,48.3882,136,945,5.83,0,0
2017,3,16,17,0,-13.1046,48.3154,130,828,7.28,0,0
2017,3,16,17,15,-13.0727,48.2528,148,432,8.06,0,0
2017,3,16,17,30,-12.9499,48.1606,224,2043,12,0,0
2017,3,16,17,45,-12.918,48.0985,282,540,13.04,0,0
2017,3,16,18,0,-12.918,48.0985,197,1818,13.04,0,0
2017,3,16,18,15,-12.8575,48.079,164,1503,15.03,0,0
2017,3,16,18,30,-12.8273,48.0692,153,1332,16.03,0,0
2017,3,16,18,45,-12.7971,48.0595,127,153,17.03,0,0
2017,3,16,19,0,-12.7063,48.0301,162,153,20.02,0,0
2017,3,16,19,15,-12.7047,47.978,131,117,20.1,0,0
2017,3,16,19,30,-12.6745,47.9683,137,396,21.1,0,0
2017,3,17,11,30,-14.9225,49.4041,136,2457,52.95,0,0
2017,3,17,11,45,-14.886,48.3777,352,432,52.77,0,0
2017,3,17,12,0,-14.9206,49.3493,137,3339,52.77,0,0
2017,3,17,12,15,-14.309,48.3194,257,2007,33.54,0,0
2017,3,17,12,30,-14.7287,48.2135,235,2115,48.27,0,1
2017,3,17,12,45,-14.8749,48.0605,226,2619,54.12,0,1
2017,3,17,13,0,-14.8729,48.0075,215,5778,54.41,0,1
2017,3,17,13,15,-13.4592,49.069,158,6552,14.56,0,1
2017,3,17,13,30,-13.4574,49.0149,198,7596,13.6,0,1
2017,3,17,13,45,-13.3965,48.9936,214,8469,13.15,0,1
2017,3,17,14,0,-13.7465,48.6412,149,9225,14.56,0,1
2017,3,17,14,15,-13.743,48.5346,137,9747,14.14,0,1
2017,3,17,14,30,-13.2478,49.0479,366,1926,15.3,1,1
2017,3,17,14,45,-13.3053,48.9617,343,2178,13.04,1,1
2017,3,17,15,0,-13.2731,48.8975,329,2394,12.17,1,1
2017,3,17,15,15,-13.2697,48.7904,306,2520,10.2,1,1
2017,3,17,15,30,-13.2377,48.7271,279,1152,9.49,1,1
2017,3,17,15,45,-13.2968,48.6945,271,15048,8.06,1,1
2017,3,17,16,0,-13.2951,48.6414,270,14706,7.07,1,1
2017,3,17,16,15,-13.3238,48.5986,260,2826,6,1,0
2017,3,17,16,30,-13.3828,48.5663,227,9630,5.39,1,0
2017,3,17,16,45,-13.4133,48.577,218,9891,5.83,1,0
2017,3,17,17,0,-13.4116,48.5241,225,10053,5,1,0
2017,3,17,17,15,-13.4099,48.4711,222,10368,4.24,1,0
2017,3,17,17,30,-13.4082,48.4181,203,10719,3.61,1,0
2017,3,17,17,45,-13.3474,48.3974,182,10845,2.24,1,0
2017,3,17,18,0,-13.258,48.4192,198,10800,3.61,1,0
2017,3,17,18,15,-13.226,48.3563,218,9549,3.61,0,0
2017,3,17,18,30,-13.1956,48.3458,212,9684,4.47,0,0
2017,3,17,18,45,-13.1923,48.2407,189,10026,4,0,0
2017,3,17,19,0,-13.2193,48.1461,183,10287,3.61,0,0
2017,3,17,19,15,-13.2178,48.0943,191,10422,4.24,0,0
2017,3,17,19,30,-13.2448,48.0001,185,10323,5.39,0,0
2017,3,17,19,45,-13.3005,47.8641,167,10449,8,0,0
2017,3,17,20,0,-13.2972,47.7602,134,10449,10,0,0
2017,3,18,2,45,-14.5962,50.4829,199,8181,51.22,0,0
2017,3,18,3,0,-14.5325,50.401,179,8010,49.04,0,0
2017,3,18,3,15,-14.5285,50.2882,162,7920,47.8,0,0
2017,3,18,3,30,-14.5554,50.1882,162,7920,47.43,0,0
2017,3,18,3,45,-14.4918,50.1071,134,7047,45.22,0,0
2017,3,18,4,0,-14.4264,49.9712,111,4977,42.44,0,0
2017,3,18,12,30,-14.6648,49.846,150,6336,47.42,0,0
2017,3,18,12,45,-14.6013,49.7662,149,8145,45.19,0,0
2017,3,18,13,0,-14.5378,49.6864,142,10017,42.95,0,0
2017,3,18,13,15,-14.5763,49.9206,158,11889,45.65,0,0
2017,3,18,13,30,-14.5128,49.8405,187,13734,43.42,0,0
2017,3,18,13,45,-14.4801,49.7731,163,15597,42.06,0,0
2017,3,18,14,0,-14.386,49.6819,140,17082,38.95,0,0
2017,3,18,14,15,-14.2575,49.4696,130,18306,34,0,0
2017,3,18,14,30,-14.1636,49.3795,112,19818,30.89,0,0
2017,3,18,14,45,-14.7846,48.0782,161,21447,50.96,0,0
2017,3,18,15,0,-14.7195,47.9501,146,21330,49.65,0,0
2017,3,18,15,30,-13.5062,48.6616,132,12627,8.49,0,0
2017,3,18,15,45,-13.4436,48.5872,144,13752,6.4,0,0
2017,3,18,16,0,-13.3491,48.4504,116,15156,3.16,0,0
2017,3,18,16,15,-14.8459,48.1011,241,16740,52.89,0,0
2017,3,18,16,30,-14.5187,50.008,235,18342,44.94,0,0
2017,3,18,16,45,-14.5147,49.8961,173,19368,43.91,0,0
2017,3,18,17,0,-13.6447,48.2911,144,19692,11.18,0,0
2017,3,18,17,15,-13.6735,48.2494,118,20223,12.37,0,0
2017,3,18,17,30,-13.6092,48.1232,119,19845,11.18,0,0
2017,3,18,21,30,-13.7683,50.2128,161,12555,35.47,0,0
2017,3,18,21,45,-13.7683,50.2128,169,11133,35.47,0,0
2017,3,18,22,0,-13.797,50.1685,152,9720,34.93,0,0
2017,3,18,22,15,-13.7933,50.057,96,8307,33.11,0,0
2017,3,18,22,30,-13.6189,50.2667,139,6894,35.9,0,0
2017,3,18,22,45,-13.3816,50.3998,179,6111,39,0,0
2017,3,18,23,0,-14.2113,49.8872,139,6102,36.88,0,0
2017,3,18,23,15,-14.2074,49.7761,147,6075,35.61,0,0
2017,3,18,23,30,-14.2036,49.6655,117,6228,34.41,0,0
2017,3,18,23,45,-13.6208,50.3229,150,5949,36.88,0,0
2017,3,19,0,15,-13.6263,50.4917,187,2331,39.81,0,0
2017,3,19,0,30,-13.6514,50.3347,177,2196,37.11,0,0
2017,3,19,0,45,-13.6208,50.3229,141,657,36.88,0,0
2017,3,19,1,0,-13.6208,50.3229,118,1611,36.88,0,0
2017,3,19,1,30,-14.5345,50.4578,144,5220,49.68,0,0
2017,3,19,1,45,-14.5325,50.401,108,612,49.04,0,0
2017,3,19,3,15,-14.9298,50.4524,107,459,58.67,0,0
2017,3,19,3,30,-14.9546,50.2953,95,2808,58.14,0,0
2017,3,19,3,45,-14.9526,50.2392,101,2601,57.7,0,0
2017,3,19,4,0,-14.8887,50.1572,107,2394,55.46,0,0
2017,3,19,4,15,-14.8846,50.0446,103,1152,54.63,0,0
2017,3,19,11,0,-14.4584,48.2697,345,441,38.83,0,0
2017,3,19,11,15,-14.4277,48.2582,374,900,37.85,0,0
2017,3,19,11,30,-14.426,48.2057,414,1350,38.08,0,0
2017,3,19,11,45,-14.3954,48.1945,404,1845,37.11,0,0
2017,3,19,12,0,-13.7822,48.812,235,2421,16.55,0,0
2017,3,19,12,15,-13.7804,48.7584,296,657,16.16,0,0
2017,3,19,12,30,-13.75,48.7477,324,5526,15.23,0,0
2017,3,19,12,45,-13.885,48.2714,295,5904,19.42,0,0
2017,3,19,13,0,-13.8868,48.3242,320,6318,19.24,0,0
2017,3,19,13,15,-13.7447,48.5878,337,6651,14.32,0,0
2017,3,19,13,30,-13.973,48.1984,314,7020,22.8,0,0
2017,3,19,13,45,-13.9712,48.1458,299,7380,23.09,0,1
2017,3,19,14,0,-13.9695,48.0933,287,7569,23.41,0,1
2017,3,19,14,15,-13.9982,48.0517,267,6552,24.7,0,1
2017,3,19,14,30,-14.0253,47.958,249,6723,26.4,0,1
2017,3,19,14,45,-14.0218,47.8536,219,8442,27.29,0,1
2017,3,19,15,0,-14.0184,47.7495,189,9666,28.3,0,1
2017,3,19,15,15,-13.2984,48.7477,136,10881,9.06,0,0
2017,3,19,15,30,-13.2664,48.6842,321,11961,8.25,0,0
2017,3,19,15,45,-13.2343,48.6207,342,666,7.62,1,0
2017,3,19,16,0,-13.1735,48.5995,360,855,8.6,1,0
2017,3,19,16,15,-13.2022,48.557,378,990,7.21,1,0
2017,3,19,16,30,-13.2022,48.557,399,1116,7.21,1,0
2017,3,19,16,45,-13.1989,48.4514,396,1314,5.66,1,0
2017,3,19,17,0,-13.1686,48.4411,365,1503,6.4,1,0
2017,3,19,17,15,-13.108,48.4209,325,3132,8.06,0,0
2017,3,19,17,30,-13.1349,48.3256,311,1755,6.32,0,0
2017,3,19,17,45,-13.1013,48.2104,320,1755,7,0,0
2017,3,19,18,0,-13.0997,48.1583,313,1611,7.07,0,0
2017,3,19,18,15,-13.0965,48.0536,289,900,7.62,0,0
2017,3,19,18,30,-13.0359,48.0338,276,1449,9.49,0,0
2017,3,19,18,45,-12.9738,47.9621,265,1548,11.7,0,0
2017,3,19,19,0,-12.9706,47.8584,240,1611,12.53,0,0
2017,3,19,19,15,-13.2383,47.7922,292,3753,9.22,0,0
2017,3,19,19,30,-13.1473,47.762,364,1611,10.3,0,0
2017,3,19,19,45,-13.0852,47.6908,350,1782,12.21,0,0
2017,3,19,20,0,-13.082,47.5878,319,1953,13.89,0,0
2017,3,19,20,15,-12.9611,47.5491,307,2079,16.28,0,0
2017,3,19,22,15,-12.6049,47.6399,345,243,24.35,0,0
2017,3,19,22,30,-12.6034,47.5886,340,450,24.7,0,0
2017,3,20,12,30,-13.7659,49.2321,253,333,20.52,0,0
2017,3,20,12,45,-13.7354,49.221,327,738,19.85,0,0
2017,3,20,13,0,-13.6456,49.2424,319,1152,18.87,0,0
2017,3,20,13,15,-13.7031,49.1561,295,1710,18.44,0,0
2017,3,20,13,30,-13.1921,49.1881,314,2205,18.68,0,1
2017,3,20,13,45,-13.1313,49.1673,332,2619,19.31,0,1
2017,3,20,14,0,-13.0705,49.1459,313,3375,20.12,0,1
2017,3,20,14,15,-14.4927,48.387,331,7551,39.46,0,1
2017,3,20,14,30,-14.4872,48.2283,293,8424,40.02,0,1
2017,3,20,14,45,-14.1668,48.5817,293,8694,28,0,1
2017,3,20,15,0,-14.138,48.624,274,8289,27.02,0,1
2017,3,20,15,15,-13.3001,48.8011,259,7839,10.05,0,1
2017,3,20,15,30,-13.268,48.7371,263,7677,9.22,1,1
2017,3,20,15,45,-13.4775,48.7043,276,7389,8.6,1,1
2017,3,20,16,0,-13.5367,48.6724,252,6795,9.22,1,1
2017,3,20,16,15,-13.5959,48.6405,242,5751,10.3,1,1
2017,3,20,16,30,-13.263,48.5779,232,4932,6.32,1,1
2017,3,20,16,45,-13.5316,48.5133,257,3789,7.62,1,1
2017,3,20,17,0,-13.469,48.4389,302,3690,5.39,1,1
2017,3,20,17,15,-13.4065,48.3652,331,3852,3.16,1,1
2017,3,20,17,30,-13.3441,48.292,351,4095,1,1,0
2017,3,20,17,45,-13.3137,48.2819,367,4581,0,1,0
2017,3,20,18,0,-13.2818,48.2193,404,5121,1.41,1,0
2017,3,20,18,15,-13.3104,48.1769,399,5517,2,1,0
2017,3,20,18,30,-13.3391,48.1347,353,6345,3.16,1,0
2017,3,20,18,45,-13.3678,48.0927,330,6858,4.47,1,0
2017,3,20,19,0,-13.486,48.0294,320,7353,8.49,1,0
2017,3,20,19,15,-13.5467,48.0501,315,7686,10,1,0
2017,3,20,19,30,-13.5738,47.9561,299,7713,12.04,0,0
2017,3,20,19,45,-13.5721,47.904,276,7722,12.73,0,0
2017,3,20,20,0,-13.6312,47.8727,253,7695,14.87,0,0
2017,3,20,20,15,-13.7174,47.7484,237,7488,19.1,0,0
2017,3,20,20,30,-13.2064,47.7305,223,819,10.44,0,0
2017,3,20,20,45,-13.2032,47.6273,215,6255,12.37,0,0
2017,3,20,21,0,-13.1728,47.6172,218,2790,12.65,0,0
2017,3,20,21,15,-13.1712,47.5659,208,3177,13.6,0,0
2017,3,20,21,30,-13.1394,47.5047,189,3942,14.87,0,0
2017,3,20,21,45,-12.9312,50.4574,112,3177,45.54,0,0
2017,3,20,22,0,-12.9312,50.4574,139,2907,45.54,0,0
2017,3,20,22,15,-12.8382,50.3691,126,2394,45.69,0,0
2017,3,21,11,15,-14.3144,48.4784,149,189,33.14,0,0
2017,3,21,11,30,-14.3144,48.4784,143,279,33.14,0,0
2017,3,21,11,45,-14.3162,48.5315,139,144,33.06,0,0
2017,3,21,12,0,-14.2586,48.6154,171,441,31,0,0
2017,3,21,12,15,-14.3198,48.6383,204,486,33,0,0
2017,3,21,12,30,-14.3198,48.6383,168,450,33,0,0
2017,3,21,12,45,-13.5541,49.2096,218,216,17.46,0,0
2017,3,21,13,0,-13.5541,49.2096,216,315,17.46,0,0
2017,3,21,13,15,-13.5541,49.2096,180,1449,17.46,0,0
2017,3,21,13,30,-13.4913,49.1333,283,792,15.81,0,0
2017,3,21,13,45,-13.5218,49.1444,339,1098,16.16,0,0
2017,3,21,14,0,-13.5202,49.0907,346,1395,15.23,0,0
